uniq_idx,story,source,main_entities,sent_idx,lex_bias,bias,sentence,inf_entities,lex_entities,inf_pol,lex_pol,inf_dir,lex_dir,lex_start_ends,inf_start_ends,stance,inf_quote,article,uniq_idx
81nyt00,81,nyt,"['Eric Cantor', 'David Brat']",0,1,0,"WASHINGTON — In one of the most stunning primary election upsets in congressional history, the House majority leader, Eric Cantor, was soundly defeated on Tuesday by a Tea Party-backed economics professor who had hammered him for being insufficiently conservative.",[],"['David Brat', 'David Brat', 'Eric Cantor']",[],"['Positive', 'Negative', 'Negative']",[],"['Direct', 'Direct', 'Direct']","[(16, 64), (213, 221), (135, 142)]",[],Center,[],81nyt,81nyt00
81nyt01,81,nyt,"['Eric Cantor', 'David Brat']",1,0,0,"The result delivered a major jolt to the Republican Party — Mr. Cantor had widely been considered the top candidate to succeed Speaker John A. Boehner — and it has the potential to change both the debate in Washington on immigration and, possibly, the midterm elections.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt01
81nyt02,81,nyt,"['Eric Cantor', 'David Brat']",2,1,0,"With just over $200,000, David Brat, a professor at Randolph-Macon College in Ashland, Va., toppled Mr. Cantor, repeatedly criticizing him for being soft on immigration and contending that he supported what critics call amnesty for immigrants in the country illegally.",[],['Eric Cantor'],[],['Negative'],[],['Direct'],"[(92, 99)]",[],Center,[],81nyt,81nyt02
81nyt03,81,nyt,"['Eric Cantor', 'David Brat']",3,0,0,"During a short concession speech late Tuesday, Mr. Cantor did not try to analyze his defeat or cast blame, saying only that he knew he had disappointed his supporters.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt03
81nyt04,81,nyt,"['Eric Cantor', 'David Brat']",4,0,0,"In victory, Mr. Brat said that his candidacy had resonated with voters who believed that politics had been dumbed down by partisan infighting.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt04
81nyt05,81,nyt,"['Eric Cantor', 'David Brat']",5,0,0,"“The American people want to pay attention to serious ideas again,” Mr. Brat said, speaking on Fox News.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt05
81nyt06,81,nyt,"['Eric Cantor', 'David Brat']",6,0,0,"“Our founding was built by people who were political philosophers, and we need to get back to that, away from this kind of cheap political rhetoric of right and left.”",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt06
81nyt07,81,nyt,"['Eric Cantor', 'David Brat']",7,0,0,"He will face Jack Trammell, a Democrat who is also a professor at Randolph-Macon, this fall in the heavily Republican district.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt07
81nyt08,81,nyt,"['Eric Cantor', 'David Brat']",8,0,0,Republicans were so sure that Mr. Cantor would win that most party leaders had been watching for how broad his victory would be.,[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt08
81nyt09,81,nyt,"['Eric Cantor', 'David Brat']",9,1,0,His defeat will reverberate in the capital and could have major implications for any chance of an immigration overhaul.,[],['Eric Cantor'],[],['Negative'],[],['Direct'],"[(4, 10)]",[],Center,[],81nyt,81nyt09
81nyt10,81,nyt,"['Eric Cantor', 'David Brat']",10,0,0,"Mr. Cantor, 51, who is in his seventh term, had sought to counter Mr. Brat’s accusations that he was too willing to compromise on immigration.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt10
81nyt11,81,nyt,"['Eric Cantor', 'David Brat']",11,0,0,"The majority leader, who had raised $5.4 million for the campaign, blanketed Virginia’s Seventh Congressional District with fliers and television advertisements in which he emphasized that he opposed an “amnesty” policy.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt11
81nyt12,81,nyt,"['Eric Cantor', 'David Brat']",12,0,0,"But with significant help from conservative talk radio hosts like Laura Ingraham, Mr. Brat was able to galvanize opposition to Mr. Cantor in one of Virginia’s most conservative congressional districts.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt12
81nyt13,81,nyt,"['Eric Cantor', 'David Brat']",13,0,0,"Ms. Ingraham, one of the few high-profile conservatives to put her muscle behind Mr. Brat, said on Fox News on Tuesday night that the primary results were “an absolute repudiation of establishment politics” and that Republican leaders should take note.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt13
81nyt14,81,nyt,"['Eric Cantor', 'David Brat']",14,0,1,"“He really just didn’t have very much money, but what he did have was a lot of heart,” she said of Mr. Brat.",['David Brat'],[],['Positive'],[],['Direct'],[],[],"[(49, 84)]",Center,['Yes'],81nyt,81nyt14
81nyt15,81,nyt,"['Eric Cantor', 'David Brat']",15,0,0,“I think there will be a lot of people out there saying this could be the beginning of something really big for the Republican Party.”,[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt15
81nyt16,81,nyt,"['Eric Cantor', 'David Brat']",16,0,0,"Mr. Cantor’s loss recalled the defeat of former Speaker Thomas S. Foley, a Democrat who lost to a little-known Republican, George Nethercutt, in the 1994 general elections that delivered control of Congress to the Republicans.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt16
81nyt17,81,nyt,"['Eric Cantor', 'David Brat']",17,0,0,It is much rarer for a member of the congressional leadership to lose a primary.,[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt17
81nyt18,81,nyt,"['Eric Cantor', 'David Brat']",18,0,0,Mr. Brat had little help from national groups that have funded other Tea Party challengers.,[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt18
81nyt19,81,nyt,"['Eric Cantor', 'David Brat']",19,0,0,"Instead, he relied mostly on state and local activists.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt19
81nyt20,81,nyt,"['Eric Cantor', 'David Brat']",20,0,1,"Larry Nordvig, executive director of the Richmond Tea Party, said the national groups were not aware of “how much activity was going on underneath the surface down here and how large the ABC — Anybody But Cantor — mentality was.”",['Eric Cantor'],[],['Negative'],[],['Direct'],[],[],"[(193, 211)]",Center,['Yes'],81nyt,81nyt20
81nyt21,81,nyt,"['Eric Cantor', 'David Brat']",21,0,0,"In a February interview, Mr. Brat spoke of the difficulty he had in rounding up conservative support despite meeting with powerful groups and donors to try to convince them that he was worth the investment.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt21
81nyt22,81,nyt,"['Eric Cantor', 'David Brat']",22,0,0,"“I met with all of them,” he said. “But it’s tough.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt22
81nyt23,81,nyt,"['Eric Cantor', 'David Brat']",23,0,0,"Everybody just wants to see the polls, how much money you’ve raised.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt23
81nyt24,81,nyt,"['Eric Cantor', 'David Brat']",24,0,0,But they do not know what’s going on on the ground.”,[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt24
81nyt25,81,nyt,"['Eric Cantor', 'David Brat']",25,0,0,"Mr. Cantor had won primaries in his district, which stretches from Richmond to the Washington suburbs, with as much as 79 percent of the vote, and he won the general election race for a seventh term in 2012 with 58 percent.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt25
81nyt26,81,nyt,"['Eric Cantor', 'David Brat']",26,0,0,"Within the Republican Party, he was seen as a star, with the ability to tap into the energy of the House’s more conservative members while at the same time not alienating the party’s establishment wing.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt26
81nyt27,81,nyt,"['Eric Cantor', 'David Brat']",27,0,0,"In the House, his relationship with Mr. Boehner reflected some of the larger tensions within the party.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt27
81nyt28,81,nyt,"['Eric Cantor', 'David Brat']",28,0,0,"Mr. Cantor was strongly opposed, for instance, to the so-called grand bargain negotiations on the budget between the speaker and President Obama.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt28
81nyt29,81,nyt,"['Eric Cantor', 'David Brat']",29,0,0,"Mr. Boehner said Tuesday that he and Mr. Cantor had “been through a lot together,” making “tough choices that come with governing.”",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt29
81nyt30,81,nyt,"['Eric Cantor', 'David Brat']",30,0,0,"Mr. Cantor received what amounted to a warning shot from local Republicans at a district convention last month in Henrico County, his political home base, when conservatives ousted one of his loyalists as Republican chairman while he looked on.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt30
81nyt31,81,nyt,"['Eric Cantor', 'David Brat']",31,0,0,"Yet he seemed to recognize the seriousness of the threat only in the final weeks of the campaign, when he suddenly shifted his advertising and began sending aides from Washington to his district.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt31
81nyt32,81,nyt,"['Eric Cantor', 'David Brat']",32,0,0,"At that point, it was too late to stave off defeat.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt32
81nyt33,81,nyt,"['Eric Cantor', 'David Brat']",33,0,0,"“There are some very angry people upset with the status quo, and Eric became part of that,” said former Representative Thomas M. Davis III, a Virginia Republican.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt33
81nyt34,81,nyt,"['Eric Cantor', 'David Brat']",34,0,0,“He was the only conduit they have to express their anger right now.,[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt34
81nyt35,81,nyt,"['Eric Cantor', 'David Brat']",35,0,0,"And when Eric Cantor, a conservative and member of the leadership, is too moderate, it sends a chilling effect to other Republicans and makes it that much harder to cross over and work together.”",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt35
81nyt36,81,nyt,"['Eric Cantor', 'David Brat']",36,0,1,"As for the prospects of an immigration overhaul now, Mr. Davis said: “How do you get that or anything done now? Eric is too liberal? This was the guy holding Boehner back.”",['Eric Cantor'],[],['Positive'],[],['Direct'],[],[],"[(70, 170)]",Center,['Yes'],81nyt,81nyt36
81nyt37,81,nyt,"['Eric Cantor', 'David Brat']",37,0,0,Many voters also perceived Mr. Cantor as ignoring district concerns as he sought to raise his national profile.,[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt37
81nyt38,81,nyt,"['Eric Cantor', 'David Brat']",38,0,0,"He kept a home in suburban Richmond and sent his children to school there, but he spent much of his time in recent years traveling across the country to raise money and campaign for Republican candidates.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt38
81nyt39,81,nyt,"['Eric Cantor', 'David Brat']",39,0,0,"It was all part of his ambition to become speaker of the House, having begun his career as the driver to his predecessor, Representative Thomas J. Bliley Jr.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt39
81nyt40,81,nyt,"['Eric Cantor', 'David Brat']",40,0,0,"Reaching that pinnacle had, of late, seemed as close as ever, with Washington full of speculation that Mr. Boehner would soon retire.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt40
81nyt41,81,nyt,"['Eric Cantor', 'David Brat']",41,0,0,"“I’m in shock,” said Representative Patrick T. McHenry, Republican of North Carolina.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt41
81nyt42,81,nyt,"['Eric Cantor', 'David Brat']",42,0,0,"Congressional Democrats were ecstatic, and so stunned by Mr. Cantor’s loss that many admitted they did not even know who the Democratic challenger was.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt42
81nyt43,81,nyt,"['Eric Cantor', 'David Brat']",43,0,0,"An informal dinner party at the Georgetown apartment of Representative Nancy Pelosi of California, the Democratic leader, turned into a celebration.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt43
81nyt44,81,nyt,"['Eric Cantor', 'David Brat']",44,0,0,"“I never thought I’d see the day that Eric Cantor would be losing his primary,” said Representative Louise M. Slaughter of New York, the senior Democrat on the House Rules Committee.",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt44
81nyt45,81,nyt,"['Eric Cantor', 'David Brat']",45,0,0,"Ms. Pelosi said, “I still can’t even believe it.”",[],[],[],[],[],[],[],[],Center,[],81nyt,81nyt45
84fox00,84,fox,"['Donald Trump', 'Barack Obama']",0,0,0,WASHINGTON -- Real estate tycoon Donald Trump said Thursday he has doubts about whether President Obama was born in the United States and has sent investigators to Hawaii looking for answers.,[],[],[],[],[],[],[],[],Center,[],84fox,84fox00
84fox01,84,fox,"['Donald Trump', 'Barack Obama']",1,0,1,"The ""Celebrity Apprentice"" star has shot up in the polls as a potential GOP nominee, in part because of his questions about whether Obama is constitutionally allowed to be president if he doesn't prove he is a natural-born citizen of the United States.",['Donald Trump'],[],['Negative'],[],['Direct'],[],[],"[(0, 31)]",Center,['No'],84fox,84fox01
84fox02,84,fox,"['Donald Trump', 'Barack Obama']",2,0,0,"""I have people that actually have been studying it and they cannot believe what they're finding,"" Trump told NBC's ""Today"" show on Thursday.",[],[],[],[],[],[],[],[],Center,[],84fox,84fox02
84fox03,84,fox,"['Donald Trump', 'Barack Obama']",3,0,0,"Officials in Hawaii have certified Obama's citizenship, but a segment of society -- labeled ""birthers"" in the vernacular -- have demanded additional proof.",[],[],[],[],[],[],[],[],Center,[],84fox,84fox03
84fox04,84,fox,"['Donald Trump', 'Barack Obama']",4,0,0,"Trump said when he started seriously considering a presidential bid a few weeks back, he thought the president was native-born, but now he's not so sure.",[],[],[],[],[],[],[],[],Center,[],84fox,84fox04
84fox05,84,fox,"['Donald Trump', 'Barack Obama']",5,0,0,"""His grandmother in Kenya said he was born in Kenya, and she was there and witnessed the birth.",[],[],[],[],[],[],[],[],Center,[],84fox,84fox05
84fox06,84,fox,"['Donald Trump', 'Barack Obama']",6,0,0,He doesn't have a birth certificate or he hasn't shown it.,[],[],[],[],[],[],[],[],Center,[],84fox,84fox06
84fox07,84,fox,"['Donald Trump', 'Barack Obama']",7,0,0,He has what's called a certificate of live birth.,[],[],[],[],[],[],[],[],Center,[],84fox,84fox07
84fox08,84,fox,"['Donald Trump', 'Barack Obama']",8,0,0,"That is something that's easy to get,"" Trump said, arguing that Obama has spent $2 million in legal fees ""to get away from this issue.""",[],[],[],[],[],[],[],[],Center,[],84fox,84fox08
84fox09,84,fox,"['Donald Trump', 'Barack Obama']",9,0,0,"Calling it potentially one of the biggest scams in the history of politics, Trump said he'd like Obama to show his birth certificate.",[],[],[],[],[],[],[],[],Center,[],84fox,84fox09
84fox10,84,fox,"['Donald Trump', 'Barack Obama']",10,0,0,"""And to be honest with you, I hope he can,"" he told ""Today.""",[],[],[],[],[],[],[],[],Center,[],84fox,84fox10
84fox11,84,fox,"['Donald Trump', 'Barack Obama']",11,0,0,"Trump, who placed second in an NBC/ Wall Street Journal poll of potential 2012 Republican candidates, said he will decide by June whether to run, and if he is the GOP nominee, ""I'd like to beat him straight up,"" not on the basis of the question of where Obama was born.",[],[],[],[],[],[],[],[],Center,[],84fox,84fox11
84fox12,84,fox,"['Donald Trump', 'Barack Obama']",12,0,0,"In the poll, former Massachusetts Gov. Mitt Romney leads the would-be group of contenders with 21 percent of Republican primary voters surveyed followed by Trump and former Arkansas Gov. Mike Huckabee at 17 percent each.",[],[],[],[],[],[],[],[],Center,[],84fox,84fox12
